id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3770848,At the foot of Acropolis.,17490869,Dionysia,,ΑΚΡΟΠΟΛΗ,37.970470824322014,23.72967516964121,Entire home/apt,150,2,58,2017-05-06,1.77,1,136
7211619,"'Simple', like those who feel",24687646,Iason,,ΑΚΡΟΠΟΛΗ,37.96608564661459,23.714772639214456,Entire home/apt,32,2,14,2017-05-06,1.76,1,56
6064808,"PLAKA BOUTIQUE APT, UNDER ACROPOLIS",31476120,Efi,,ΑΚΡΟΠΟΛΗ,37.96850227861357,23.72938713638471,Entire home/apt,55,2,116,2017-05-06,4.92,1,279
16449134,Adorable apartment with 2 bedrooms under Acropolis,1621474,Eazybnb Team,,ΑΚΡΟΠΟΛΗ,37.9696503705032,23.727304681495944,Entire home/apt,50,2,7,2017-04-23,2.50,58,274
11996065,Location – location – location...,64140727,Dimitris,,ΑΚΡΟΠΟΛΗ,37.96781773185036,23.7285877779824,Entire home/apt,70,2,26,2017-04-17,2.29,1,114
17042354,Contemporary Apartment next to Acropolis,112527018,Toni,,ΑΚΡΟΠΟΛΗ,37.96875957979061,23.727854135751407,Entire home/apt,49,2,8,2017-05-07,4.29,14,241
16714693,BRAND NEW HOUSE & THE BEST LOCATION (ACROPOLIS),110760771,Angela And Akis,,ΑΚΡΟΠΟΛΗ,37.97272321936206,23.71928129331885,Entire home/apt,69,1,8,2017-04-27,2.61,2,337
16370671,Stay at the shadow & light of Acropolis,2436598,Ektoras,,ΑΚΡΟΠΟΛΗ,37.967785836388174,23.723235675038932,Entire home/apt,22,1,6,2017-04-28,1.41,3,266
6704233,Apartment under Acropolis,13757866,Gianna,,ΑΚΡΟΠΟΛΗ,37.97007246316212,23.727563167543153,Entire home/apt,100,2,32,2017-04-09,1.39,1,345
4361544,Room with acropolis view,443874,Panagiota,,ΑΚΡΟΠΟΛΗ,37.97595702093501,23.72317056921474,Private room,39,1,94,2017-04-25,3.38,3,314
15322548,Modern minimal studio - centrally located,97637812,Penny,,ΑΚΡΟΠΟΛΗ,37.96642926952985,23.713232440484052,Entire home/apt,60,2,4,2017-01-07,0.64,1,312
9276944,Two Blocks  From Acropolis Plaka,7207613,Marc,,ΑΚΡΟΠΟΛΗ,37.96889422552352,23.72693039701229,Entire home/apt,18,1,104,2017-05-08,6.78,1,120
5181111,"Exquisite Apartment Athens Old Town, PLAKA center!",26789356,Miltos,,ΑΚΡΟΠΟΛΗ,37.97082804976432,23.729533369520798,Entire home/apt,85,2,68,2017-05-03,2.62,4,273
13553448,"Sunny and cozy apartment, next to Acropolis museum",78049997,Dimitris,,ΑΚΡΟΠΟΛΗ,37.96821231452004,23.72877917817489,Entire home/apt,42,2,18,2017-05-06,3.05,1,102
3117246,Acropolis luxury apartment,13384428,Spiros,,ΑΚΡΟΠΟΛΗ,37.96408983555419,23.71789966067707,Entire home/apt,45,3,82,2017-05-07,2.27,2,116
12145309,Private room for 2 Acropolis area,8700906,Konstantinos,,ΑΚΡΟΠΟΛΗ,37.96669155782955,23.72320959133009,Private room,42,1,5,2016-09-24,0.45,1,365
266926,Acropolis 10' walk.A sunny Penthouse in the center,1399702,Thalia,,ΑΚΡΟΠΟΛΗ,37.9730521895517,23.717286347776856,Entire home/apt,55,2,133,2017-04-28,2.08,1,326
13767664,Spacious apartment with 3 bedrooms nexto Acropolis,1621474,Eazybnb Team,,ΑΚΡΟΠΟΛΗ,37.96845313923466,23.723253827746845,Entire home/apt,65,3,5,2017-04-18,0.51,58,331
12801087,Private room 3 min from Acropolis,69744888,Pythagoras,,ΑΚΡΟΠΟΛΗ,37.968720186877675,23.728316667320037,Entire home/apt,30,1,3,2016-09-17,0.28,12,362
14257703,"200m from Acropolis, stunning view/full 105m2 Apt",28385348,Costantinos,,ΑΚΡΟΠΟΛΗ,37.96905841366281,23.72327161010319,Entire home/apt,111,3,8,2017-04-15,1.00,1,295
10130785,super central  - metro Acropolis,23371647,Δροσούλα,,ΑΚΡΟΠΟΛΗ,37.96793612095684,23.72893024480496,Entire home/apt,37,2,58,2017-05-07,4.29,2,95
18484807,Thiseio 1915 - Aegle,127976919,Giannis,,ΑΚΡΟΠΟΛΗ,37.97315221233993,23.72010770169712,Entire home/apt,90,1,0,,,1,235
13276589,Happy Place at the foot of Acropolis,74823061,Eftihia,,ΑΚΡΟΠΟΛΗ,37.97370208310945,23.718491919091242,Entire home/apt,59,2,65,2017-05-05,5.86,1,103
13440753,Large modern 1bed flat under the Acropolis!,11169023,Peter,,ΑΚΡΟΠΟΛΗ,37.96962464828708,23.729456153517532,Entire home/apt,69,1,7,2016-10-07,0.71,1,175
18509614,An apartment under Acropolis - Athens.,121878679,Ioannis,,ΑΚΡΟΠΟΛΗ,37.96969514856414,23.724891025597934,Entire home/apt,95,2,0,,,1,365
18128838,Functional cosy flat central Athens,46757753,Evan,,ΑΚΡΟΠΟΛΗ,37.96926376621564,23.714908659110844,Entire home/apt,65,1,1,2017-05-02,1,1,348
6642965,Family apartment in Acropolis,34769330,Alexandros,,ΑΚΡΟΠΟΛΗ,37.97030295496176,23.72458884234789,Entire home/apt,67,2,25,2017-02-05,1.09,1,36
12131708,Freshly renovated studio - Koukaki Acropolis,6389192,Karima,,ΑΚΡΟΠΟΛΗ,37.9650707377298,23.719385269162935,Entire home/apt,36,1,18,2017-05-01,1.59,1,307
18046510,Cosy apartment near Filopappou hill and Acropolis,77874718,Dimitris,,ΑΚΡΟΠΟΛΗ,37.96597687622546,23.71522249486981,Entire home/apt,30,2,0,,,1,129
11312612,Minimal luxury by the Acropolis,31228567,Kostis,,ΑΚΡΟΠΟΛΗ,37.96898351190386,23.72659031547348,Entire home/apt,120,1,105,2017-05-05,7.16,3,236
16293510,Unique House at Acropolis-Plaka,96915395,Kostas,,ΑΚΡΟΠΟΛΗ,37.97161802878056,23.72915095019386,Entire home/apt,130,1,8,2017-05-02,1.68,5,304
16293575,"Next to Acropolis subway station, museum & sites!",51312189,Angeliki,,ΑΚΡΟΠΟΛΗ,37.96945404172347,23.728779853650508,Entire home/apt,40,1,8,2017-05-01,2.09,4,93
11887303,Acropolis' Ring Luxury Apartment,63387561,Christos,,ΑΚΡΟΠΟΛΗ,37.965862257803046,23.71848204721127,Entire home/apt,80,2,32,2017-05-02,2.53,1,299
15983373,"Comfortable, quiet place in the historical center!",65484965,John,,ΑΚΡΟΠΟΛΗ,37.97293472823024,23.71962166384722,Entire home/apt,30,1,5,2017-05-05,3.41,1,142
14132118,Acropolis Traditional Apartment,85260934,Kwnstantinos,,ΑΚΡΟΠΟΛΗ,37.96915207709444,23.728808345362186,Entire home/apt,120,3,19,2017-04-05,2.10,1,305
14115854,"Lovely, neoclassic, athenian house",85064507,Eva-Maria,,ΑΚΡΟΠΟΛΗ,37.96374988135349,23.7172331689952,Private room,32,2,1,2016-08-24,0.12,1,0
16705343,Unique AcropolisView HiEnd 2bdr TopAthens location,2718115,Alex & Maria,,ΑΚΡΟΠΟΛΗ,37.96915093093642,23.72434337375728,Entire home/apt,110,2,0,,,10,357
4876104,Beautiful Home in Central Filopapou,22046408,Zoe,,ΑΚΡΟΠΟΛΗ,37.96632575981051,23.722755333425965,Entire home/apt,39,1,15,2017-04-14,0.58,1,344
17885186,My amazing view of Acropolis!,72877670,Vasiliki,,ΑΚΡΟΠΟΛΗ,37.973410646607576,23.719599940483022,Entire home/apt,99,1,9,2017-05-05,6.43,2,101
1484797,Acropolis Apartment brand new,7943398,Vesna + Kostas,,ΑΚΡΟΠΟΛΗ,37.96327083543297,23.718789564012056,Entire home/apt,57,1,286,2017-05-08,6.29,2,250
3516541,Private room in a quiet apartment.,17705906,MrThomstam,,ΑΚΡΟΠΟΛΗ,37.97392233142924,23.717922905024594,Private room,25,1,57,2016-12-03,1.67,1,0
18622741,Amazing appartement at the foot hills of Acropolis,32785793,Stelios,,ΑΚΡΟΠΟΛΗ,37.97289062542427,23.719316667449032,Entire home/apt,80,1,0,,,2,173
14317620,"Iakovidis, Neoclassical suite under Acropolis",87327270,Home And,,ΑΚΡΟΠΟΛΗ,37.97142521308611,23.729727957371722,Private room,110,1,0,,,13,108
2058736,Bright apartment in Koukaki area!,10516766,Eva,,ΑΚΡΟΠΟΛΗ,37.961916988938604,23.718399801621942,Entire home/apt,40,5,1,2017-05-07,1,1,355
12298777,5Bedroom Dreamhouse under Acropolis,23488584,Nicolas,,ΑΚΡΟΠΟΛΗ,37.97204092662777,23.728106014941133,Entire home/apt,250,3,32,2017-05-01,3.10,2,294
14297980,"Geralis, Neoclassical suite under Acropolis",87327270,Home And,,ΑΚΡΟΠΟΛΗ,37.970924386725216,23.729747662215136,Private room,150,1,1,2017-01-19,0.11,13,107
13822999,Captain home,64491822,Episkepti.Benvenuto,,ΑΚΡΟΠΟΛΗ,37.97388145262913,23.71724004997252,Entire home/apt,32,3,3,2017-04-10,0.30,2,325
2108444,Athens Acropolis /A 'Luxury 5,556615,Miglen,,ΑΚΡΟΠΟΛΗ,37.97267920524082,23.727532958089807,Entire home/apt,40,2,154,2017-04-21,3.77,29,347
13872360,Stylish flat for 5 people under Acropolis,1621474,Eazybnb Team,,ΑΚΡΟΠΟΛΗ,37.969454886814056,23.727356040689557,Entire home/apt,54,2,41,2017-04-23,4.07,58,281
814729,Breathtaking Acropolis Family home,4280520,Dionissis,,ΑΚΡΟΠΟΛΗ,37.969837687713856,23.728101247599295,Entire home/apt,105,5,38,2017-05-07,0.75,1,338
10870083,Sunny House at Acropolis' foothills,23488584,Nicolas,,ΑΚΡΟΠΟΛΗ,37.97254431226052,23.727781715959132,Entire home/apt,195,3,6,2016-11-14,0.58,2,154
1208210,LIVE UNDER THE ACROPOLIS RUINS,594546,Magdalena,,ΑΚΡΟΠΟΛΗ,37.96940006336305,23.729880745452473,Entire home/apt,69,1,161,2017-05-02,3.41,1,257
14102785,Acropolis* Luxurious Attic with Amazing View&Patio,82006892,Evangelia,,ΑΚΡΟΠΟΛΗ,37.9721464561436,23.729654247059084,Entire home/apt,82,1,35,2017-05-04,3.96,2,265
1094063,Modern apartment under Acropolis,6010917,Ilias & Danae,,ΑΚΡΟΠΟΛΗ,37.968584343003286,23.727473276461787,Entire home/apt,75,2,221,2017-05-06,4.59,1,241
10973970,Classical flat under the Acropolis,56937053,Sofia,,ΑΚΡΟΠΟΛΗ,37.969822687780365,23.72436092649529,Entire home/apt,46,1,33,2017-04-25,2.34,1,331
9876310,Modern Sunny Flat Under Akropolis!,50819625,Dina,,ΑΚΡΟΠΟΛΗ,37.96824021915422,23.727571722608804,Entire home/apt,50,2,55,2017-05-03,3.67,1,310
14889878,Cozy in the most lovely area next to Acropolis!,93400396,Katerina,,ΑΚΡΟΠΟΛΗ,37.96511512637948,23.71954110004537,Private room,20,1,0,,,1,139
9844087,Right under the Acropolis,50687542,George,,ΑΚΡΟΠΟΛΗ,37.96924013620308,23.727318085987708,Entire home/apt,66,2,40,2017-05-08,2.34,1,349
14006154,Lovely apt. near Acropolis,82697460,Dimitris,,ΑΚΡΟΠΟΛΗ,37.968014417802365,23.728057414415915,Entire home/apt,30,2,21,2016-10-25,2.16,1,0
5879722,Deco Marble Apt with Acropolis view,748818,George,,ΑΚΡΟΠΟΛΗ,37.96940392567274,23.72334749694699,Entire home/apt,126,2,22,2016-09-29,0.91,47,277
11499830,Under Filopappou,28876043,Petroula&Giannis,,ΑΚΡΟΠΟΛΗ,37.967789915664966,23.713638853686348,Entire home/apt,35,2,83,2017-04-30,6.03,1,319
17643960,Penrhouse 300 m to Acropolis,84035556,Dimitris Aristotelis,,ΑΚΡΟΠΟΛΗ,37.9634524878308,23.717508201749247,Private room,30,1,0,,,3,365
4094400,Flat with courtyard near Acropolis,21238250,Katerina,,ΑΚΡΟΠΟΛΗ,37.96373379422694,23.718481654968574,Entire home/apt,50,2,74,2017-04-25,2.33,1,53
13351413,Cosy apartment 34sq.m. near Acropolis(12 min walk),36706129,Boris And Yana,,ΑΚΡΟΠΟΛΗ,37.96303459255109,23.71709616145647,Entire home/apt,24,3,15,2017-05-02,1.58,3,87
17815380,nous sommes 300m.  d Acropole au centre d Athenes,84035556,Dimitris Aristotelis,,ΑΚΡΟΠΟΛΗ,37.96535237412849,23.721239126913567,Private room,35,1,0,,,3,353
498604,"Acropolis, Koukaki apartment",2461282,Marilia,,ΑΚΡΟΠΟΛΗ,37.963674990593645,23.71791270339274,Entire home/apt,40,3,61,2017-04-19,1.09,1,341
6618033,Athens Centre Stay :-),34636089,Athens,,ΑΚΡΟΠΟΛΗ,37.96679276116726,23.723743882281138,Entire home/apt,40,2,50,2017-05-03,2.20,1,142
3996642,Studio Athena at Acropolis hill,20560417,Dimitris,,ΑΚΡΟΠΟΛΗ,37.972406891441636,23.728711116527965,Entire home/apt,65,1,91,2017-04-16,2.81,13,326
16248531,New built comfortable studio next to Acropolis,15819421,Giorgos,,ΑΚΡΟΠΟΛΗ,37.965924007454504,23.722386274996506,Entire home/apt,35,2,12,2017-05-01,2.81,1,95
3996739,Studio Apollon at Acropolis hill,20560417,Dimitris,,ΑΚΡΟΠΟΛΗ,37.971981010669104,23.72857288366505,Entire home/apt,65,2,101,2017-04-24,3.11,13,335
17820282,The Acropolis House perfectly located!,121829623,Mary,,ΑΚΡΟΠΟΛΗ,37.96888636748706,23.726694345529165,Entire home/apt,145,3,2,2017-04-18,2,1,122
12402506,Modern design Acropolis apartment,16330955,Tax,,ΑΚΡΟΠΟΛΗ,37.968298433381854,23.72837345939071,Entire home/apt,50,2,97,2017-05-06,7.50,2,234
14565143,The Hill Side Lodge,90217665,Vasiliki,,ΑΚΡΟΠΟΛΗ,37.968849091590414,23.71452832065989,Private room,35,1,4,2017-04-27,0.51,1,360
16465416,Sunny and cozy detached house,105623861,Georgia,,ΑΚΡΟΠΟΛΗ,37.96762803329872,23.714477407897096,Entire home/apt,80,2,4,2017-04-28,3.08,1,324
16359333,Unique House @ the foot of the Acropolis & Plaka,107129793,Amelie,,ΑΚΡΟΠΟΛΗ,37.969857316813865,23.724300590100817,Entire home/apt,70,2,0,,,1,133
6618384,House with yard by the hill,7128352,Kosmas,,ΑΚΡΟΠΟΛΗ,37.96793295958498,23.713746937337735,Entire home/apt,80,3,42,2017-04-30,1.88,1,326
13679827,In the other side of Acropolis,78989235,Σταυριανή,,ΑΚΡΟΠΟΛΗ,37.968465057063796,23.713722847255518,Private room,30,1,0,,,1,0
15350943,Lovely apt for 4 with 2wc near metro and buses #3,25678490,Petros,,ΑΚΡΟΠΟΛΗ,37.96476692517464,23.714350725482863,Entire home/apt,30,1,11,2017-04-19,1.74,8,334
13663241,At the Shadow & Light of Acropolis,2436598,Ektoras,,ΑΚΡΟΠΟΛΗ,37.96947657689876,23.724505472820447,Private room,19,1,26,2017-04-17,2.74,3,360
12525545,Unique house 2'from Acropolis-Plaka,5342804,Panos,,ΑΚΡΟΠΟΛΗ,37.97056440683578,23.72440530430838,Entire home/apt,140,2,6,2017-04-02,0.50,4,318
9718738,Sunny attic. Acropolis-Koukaki.,50169734,Eleni,,ΑΚΡΟΠΟΛΗ,37.96428915468602,23.71887491082922,Entire home/apt,30,1,98,2017-05-08,5.76,1,127
17758557,Amazing appartement under Acropolis,32785793,Stelios,,ΑΚΡΟΠΟΛΗ,37.97123995565667,23.720521139047907,Entire home/apt,55,1,6,2017-05-06,6,2,154
16037846,"""Dreamy house near Acropolis""",78599736,Kleio,,ΑΚΡΟΠΟΛΗ,37.972813669903026,23.715920369552574,Entire home/apt,65,1,6,2017-04-29,1.54,1,209
12203926,Central Athens Cozy Apartment,65620995,Vitoria,,ΑΚΡΟΠΟΛΗ,37.96709466580732,23.714883111778473,Entire home/apt,60,2,0,,,1,139
15349318,Large room 15' walk to Acropolis,31421256,Marina,,ΑΚΡΟΠΟΛΗ,37.96468314250475,23.71440913868896,Private room,20,2,1,2016-10-22,0.15,6,319
13973590,Small & Cute 15' walk to Acropolis! Great price!,31421256,Marina,,ΑΚΡΟΠΟΛΗ,37.9647128522479,23.715914460957798,Entire home/apt,20,1,55,2017-05-06,5.57,6,251
13890964,Thissio sunny room for 2,80005174,Nicky And Myrto,,ΑΚΡΟΠΟΛΗ,37.97276366830923,23.716201219880997,Private room,22,1,0,,,4,342
14071036,"Acropolis, entire house",24611904,Vassia & Martsela,,ΑΚΡΟΠΟΛΗ,37.97005531354121,23.729138092468798,Entire home/apt,90,2,16,2017-05-08,1.73,1,351
12120904,"Elegant flat, 3min from Acropolis",50632863,Yagos,,ΑΚΡΟΠΟΛΗ,37.96839147726329,23.728224800426112,Entire home/apt,69,3,66,2017-05-05,5.09,2,87
15116980,Stay in Athens 50m from Acropolis and its Museum,95794801,Dimitrios,,ΑΚΡΟΠΟΛΗ,37.96812607305542,23.729310406855742,Entire home/apt,90,2,6,2017-04-13,1.58,1,186
10974804,Acropolis view Luxurious apartment,121708,Helena,,ΑΚΡΟΠΟΛΗ,37.96849875602273,23.72399290207802,Entire home/apt,198,2,2,2016-06-14,0.14,20,365
6500780,Appt chaleureux environs Acropole,31889564,Eliane,,ΑΚΡΟΠΟΛΗ,37.96426527076641,23.71744431939194,Entire home/apt,45,3,2,2017-04-27,2,1,264
13235373,Apartment opposite Acropolis Museum & Metro,34257672,Kostas,,ΑΚΡΟΠΟΛΗ,37.96786431550621,23.728482555845993,Entire home/apt,58,1,16,2016-10-15,1.43,1,358
13890647,"",80005174,Nicky And Myrto,,ΑΚΡΟΠΟΛΗ,37.97264295343609,23.716020010686904,Private room,22,1,4,2016-08-05,0.41,4,0
14955580,"Your ACROPOLIS View, PRIVATE TERRACE, 2br, 2wc",30255408,Stefanis,,ΑΚΡΟΠΟΛΗ,37.9690047745944,23.724053715585065,Entire home/apt,150,2,4,2017-04-02,0.67,6,291
1094529,Beautiful Street near Acropoli,6013385,Manos,,ΑΚΡΟΠΟΛΗ,37.965097474036455,23.7195939483486,Entire home/apt,38,1,24,2017-05-03,0.65,1,365
3010355,Mini-Appartement im Herzen Athens,15332354,Jörg,,ΑΚΡΟΠΟΛΗ,37.96292577368413,23.71889590274423,Entire home/apt,40,2,7,2015-08-24,0.21,1,365
17248011,Designed apartment with 2 bedrooms under Acropolis,1621474,Eazybnb Team,,ΑΚΡΟΠΟΛΗ,37.96877391566829,23.723038828522345,Entire home/apt,54,2,2,2017-05-08,1.58,58,319
18460729,ACROPOLIS MUSEUM APARTMENT,127983662,Debora,,ΑΚΡΟΠΟΛΗ,37.96870761491921,23.726742373726257,Entire home/apt,85,2,0,,,1,78
12561772,Acropolis Relaxing Studio,68093462,Labet,,ΑΚΡΟΠΟΛΗ,37.971279700299675,23.728899281215334,Entire home/apt,50,2,47,2017-05-02,3.92,1,301
9448726,"Great apt 15min walk to Acropolis, Filopappou Hill",31421256,Marina,,ΑΚΡΟΠΟΛΗ,37.9659094548897,23.71408412153366,Entire home/apt,30,1,64,2017-05-02,3.68,6,315
13134517,"""A step"" from acropolis",73167432,Yiorgos,,ΑΚΡΟΠΟΛΗ,37.96796672898569,23.72441542253355,Entire home/apt,52,1,21,2017-04-18,1.99,1,155
1137772,ACROPOLIS BREATHTAKING VIEW PENTHOUSE BEST LOC.,4315682,Dimitris,,ΑΚΡΟΠΟΛΗ,37.97072138986114,23.72666415462583,Entire home/apt,165,3,21,2016-09-05,0.57,5,363
10447814,Acropolis Neoclassical Mansion,53824000,Leonidas,,ΑΚΡΟΠΟΛΗ,37.96605983377382,23.722296608184358,Entire home/apt,115,1,41,2017-04-28,2.93,2,294
13822053,80 sqm.Comfortable appartment near Acropolis,79622450,Paris,,ΑΚΡΟΠΟΛΗ,37.96779134385664,23.728889635941,Entire home/apt,40,2,32,2017-05-03,3.27,1,164
2795442,ACROPOLIS area shared terrace view,121708,Helena,,ΑΚΡΟΠΟΛΗ,37.9665276449253,23.723180695346297,Entire home/apt,62,2,106,2017-05-08,2.87,20,290
7562710,"Acropolis metro, 70m2, cozy flat, ideal location",39646558,Κώστας,,ΑΚΡΟΠΟΛΗ,37.968169787643454,23.729299851553005,Entire home/apt,65,3,6,2016-07-11,0.29,1,68
18372225,Bohemian 120m2 flat near the Ancient City,79221689,Kid & Family -,,ΑΚΡΟΠΟΛΗ,37.967094371925654,23.724669381091307,Entire home/apt,64,1,0,,,1,177
3777874,Holidays with the comfort of home 2,19375244,Ana Maria,,ΑΚΡΟΠΟΛΗ,37.966576774186564,23.723107426416277,Private room,18,1,161,2016-10-08,4.89,2,157
14279398,"Comfy apartment with a view, near Acropolis",87110499,Stavroula,,ΑΚΡΟΠΟΛΗ,37.96359992690601,23.71671779969302,Entire home/apt,60,1,46,2017-05-08,5.02,1,293
12688352,Room center Athens (metro Akropoli),28644000,Lorenzo,,ΑΚΡΟΠΟΛΗ,37.9691889364513,23.72662632319455,Private room,28,1,43,2017-04-15,3.61,1,162
15819466,63m²Flat Dionysiou Areopagitou str.,29927830,"Dimitris,Stella & Catt",,ΑΚΡΟΠΟΛΗ,37.9708413887484,23.72735189479651,Entire home/apt,120,1,28,2017-05-08,5.71,25,289
6513276,Acropolis,21350402,John,,ΑΚΡΟΠΟΛΗ,37.969711774297686,23.72646176746607,Entire home/apt,49,1,125,2017-05-02,5.38,1,245
12362400,Cosy Penthouse suite with terrace near Acropolis,22984682,Thanos,,ΑΚΡΟΠΟΛΗ,37.96490710448798,23.72128442821954,Entire home/apt,35,2,45,2017-03-06,3.99,1,0
12165789,VILLA OLIVIA Philopappou,16421550,Anna,,ΑΚΡΟΠΟΛΗ,37.96457473704702,23.71715598704992,Entire home/apt,245,2,10,2017-04-18,0.78,2,261
13542547,Acropolis area designer apartment,48922475,Daniel,,ΑΚΡΟΠΟΛΗ,37.965699388088574,23.72240435266776,Entire home/apt,140,4,13,2017-03-30,1.31,1,40
476546,ACROPOLIS- PARTHENON UNIQUE VIEW  ,121708,Helena,,ΑΚΡΟΠΟΛΗ,37.96745104097469,23.72218029013372,Entire home/apt,120,1,165,2017-05-01,2.73,20,285
6997533,VILLA THISSIO - ACROPOLIS,36688524,Dora,,ΑΚΡΟΠΟΛΗ,37.973420207154234,23.721060743604998,Entire home/apt,250,1,10,2017-03-29,0.80,1,352
711554,By the hill,3625710,Ilias,,ΑΚΡΟΠΟΛΗ,37.964826164865364,23.718249218356203,Entire home/apt,45,3,154,2017-04-26,2.80,2,277
12507879,Amazing 3BDR Apt with Unique Roof Garden in Plaka,23142038,Stella&Nikos,,ΑΚΡΟΠΟΛΗ,37.970414993498295,23.728378846956495,Entire home/apt,80,1,66,2017-05-04,5.22,8,297
15637659,Parthenon View 300m. Away from!,100857558,Froso,,ΑΚΡΟΠΟΛΗ,37.972848984441015,23.719498831815205,Entire home/apt,42,1,3,2017-05-01,0.73,1,133
5266430,Big balcony near Acropolis,7943398,Vesna + Kostas,,ΑΚΡΟΠΟΛΗ,37.96322061768285,23.71890231135381,Entire home/apt,39,1,151,2017-05-06,5.59,2,251
2299339,One block away from the Akropolis.,11745220,Andronike,,ΑΚΡΟΠΟΛΗ,37.96890868395254,23.727317119421212,Entire home/apt,80,2,206,2017-05-06,5.61,1,232
18519413,2 bedroom flat in central Athens,913859,Stavroula,,ΑΚΡΟΠΟΛΗ,37.97163608738474,23.72947881694031,Entire home/apt,110,1,0,,,2,362
16635895,Picturesque Home with Courtyard central & quite,1653525,Nikos,,ΑΚΡΟΠΟΛΗ,37.965355800551215,23.721532620871415,Entire home/apt,41,3,2,2017-05-01,2,6,335
12375938,Ideally Located Flat,66880996,Maddy,,ΑΚΡΟΠΟΛΗ,37.96876057085684,23.713616695267422,Entire home/apt,42,2,74,2017-05-04,5.95,1,202
3018805,Top floor flat under the Acropolis,15382525,Panagiota,,ΑΚΡΟΠΟΛΗ,37.96971189868029,23.725911268970915,Entire home/apt,60,2,35,2016-10-04,1.52,1,356
14906089,Sunny apartment at the foot of Acropolis,21071137,Lilly,,ΑΚΡΟΠΟΛΗ,37.96642292160482,23.723312513497596,Entire home/apt,50,2,6,2017-04-26,0.82,1,301
7160369,Cosy house in picturesque area,29862559,Iro- Eleni,,ΑΚΡΟΠΟΛΗ,37.96542934365724,23.714302091621928,Private room,29,1,47,2016-09-25,2.24,1,0
10488943,House with garden Thissio-Acropolis,5936658,Antonis,,ΑΚΡΟΠΟΛΗ,37.972452150798844,23.716545706505325,Entire home/apt,60,2,6,2016-07-30,0.46,1,281
14290029,A few steps from Ancient Athens Acropolis & Plaka!,87234999,Aris,,ΑΚΡΟΠΟΛΗ,37.96362196045639,23.718647976573532,Entire home/apt,50,2,30,2017-05-07,3.81,1,312
3495190,Under the Parthenon,17598239,Lambros,,ΑΚΡΟΠΟΛΗ,37.967067249500204,23.723490049235338,Entire home/apt,45,1,0,,,1,364
1263567,anna,5598760,Arnolda,,ΑΚΡΟΠΟΛΗ,37.96711046578185,23.723898397469796,Private room,50,1,0,,,1,365
18304952,Artistic Luxury by the Acropolis,31228567,Kostis,,ΑΚΡΟΠΟΛΗ,37.968852731414145,23.726550257380314,Entire home/apt,130,1,1,2017-05-01,1,3,334
1035870,Charming listed neoclassical house,5698573,Clio,,ΑΚΡΟΠΟΛΗ,37.969800537084026,23.714487389106655,Entire home/apt,250,3,61,2017-05-03,1.23,1,322
9486927,Studio with Loft near Acropolis,32391931,Elena,,ΑΚΡΟΠΟΛΗ,37.96310576254255,23.71880311400203,Entire home/apt,30,2,5,2017-04-27,0.64,1,364
4232969,-20% Spring Sale  Acropolis Museum free airport,3489820,Acropolis Athens,,ΑΚΡΟΠΟΛΗ,37.97004770916488,23.72954277857751,Entire home/apt,92,1,99,2017-04-18,3.17,11,254
15190369,*In the Neighbourhood of the Gods-ACROPOLIS VIEW!,96438167,Eleni & Maria,,ΑΚΡΟΠΟΛΗ,37.97272942564728,23.72052546793831,Entire home/apt,36,2,4,2017-05-05,3.64,1,111
13110148,Exquisite home in beautiful Plaka!Athens Old Town!,26789356,Miltos,,ΑΚΡΟΠΟΛΗ,37.97156465887257,23.729369452204132,Entire home/apt,95,3,13,2017-04-16,1.44,4,283
9800441,Modern flat under Acropolis,50502022,Athens,,ΑΚΡΟΠΟΛΗ,37.96918772967724,23.728029972271386,Entire home/apt,89,2,55,2017-05-02,4.13,1,256
15878869,Acropolis Plaka lovely flat  Free airport Transfer,3489820,Acropolis Athens,,ΑΚΡΟΠΟΛΗ,37.96922225904369,23.72762340961028,Entire home/apt,75,1,6,2017-03-26,1.03,11,276
16401940,Cosy apartment in Acropolis,107434423,Georgia,,ΑΚΡΟΠΟΛΗ,37.96840594313917,23.729455712044974,Entire home/apt,55,2,43,2017-04-28,5.18,16,101
16401913,Central Apartment near Acropolis,107434423,Georgia,,ΑΚΡΟΠΟΛΗ,37.969875337512384,23.72683634779878,Entire home/apt,60,2,40,2017-04-30,2.27,16,105
6145084,In the heart of the historic center,8210083,Giannis,,ΑΚΡΟΠΟΛΗ,37.97156952540502,23.71581696436892,Private room,32,1,69,2017-05-08,2.92,2,310
13288204,Little gem + most amazing location in Athens,4598400,Photis,,ΑΚΡΟΠΟΛΗ,37.96931894206352,23.729140495689315,Entire home/apt,39,2,54,2017-04-19,4.78,1,60
11567265,Spacious modern living in Acropolis,56473445,Panos,,ΑΚΡΟΠΟΛΗ,37.96674925131445,23.723245574990305,Entire home/apt,55,2,46,2017-05-07,3.53,1,326
15433801,Sunny and spacious room 15' walk to Acropolis,31421256,Marina,,ΑΚΡΟΠΟΛΗ,37.9646339537415,23.714667145788,Private room,15,1,1,2016-11-04,0.16,6,364
17041622,Spacious Apartment next to Acropolis Museum,112527018,Toni,,ΑΚΡΟΠΟΛΗ,37.96854423871893,23.728595339933474,Entire home/apt,54,2,11,2017-05-03,5.69,14,246
